日期,代码,名称,年管理费率,年托管费率,最新收盘价,60日均线,价格与60日均线关系,均线穿越,周MACD_DIF,周MACD_DEA,周MACD柱,MACD柱转向
2026-02-25,516780,华泰柏瑞中证稀土产业ETF,0.50%,0.10%,2.162,1.8363,≥ 60日均线,,0.1516,0.1361,0.031,
2026-02-25,159825,富国中证农业主题ETF,0.50%,0.10%,0.854,0.8337,≥ 60日均线,,0.0212,0.0232,-0.004,
2026-02-25,515700,平安中证新能源汽车产业ETF,0.15%,0.05%,2.583,2.4713,≥ 60日均线,,0.13,0.1498,-0.0396,
2026-02-25,513070,易方达中证港股通消费主题ETF,0.15%,0.05%,1.397,1.3529,≥ 60日均线,,0.0079,0.0046,0.0065,
2026-02-25,159671,工银瑞信中证稀有金属主题ETF,0.45%,0.07%,1.62,1.36,≥ 60日均线,,0.1472,0.1317,0.0309,
2026-02-25,511270,海富通上证10年期地方政府债ETF,0.15%,0.05%,117.9,117.3265,≥ 60日均线,,0.1151,0.0129,0.2043,
2026-02-25,159780,南方中证科创创业50ETF,0.50%,0.10%,0.949,0.9275,≥ 60日均线,,0.0532,0.0627,-0.019,
2026-02-25,159972,鹏华中证5年地债ETF,0.15%,0.05%,117.773,117.2601,≥ 60日均线,,0.3958,0.3575,0.0768,
2026-02-25,511150,科创债ETF永赢,0.15%,0.05%,100.803,100.2552,≥ 60日均线,,,,,
2026-02-25,159339,银华中证A500ETF,0.15%,0.05%,1.268,1.2153,≥ 60日均线,,0.0456,0.0458,-0.0003,
2026-02-25,159235,大成中证全指自由现金流ETF,0.15%,0.05%,1.391,1.2957,≥ 60日均线,,0.0616,0.0559,0.0114,
2026-02-25,159650,博时中债0-3年国开行ETF,0.15%,0.05%,107.583,107.364,≥ 60日均线,,0.1811,0.1726,0.017,
2026-02-25,159859,天弘国证生物医药ETF,0.50%,0.10%,0.395,0.397,< 60日均线,,-0.003,-0.0007,-0.0045,
2026-02-25,159246,富国创业板人工智能ETF,0.40%,0.05%,1.066,1.8714,< 60日均线,,,,,
2026-02-25,515380,泰康沪深300ETF,0.40%,0.05%,5.46,5.3575,≥ 60日均线,,0.1386,0.1575,-0.0378,
2026-02-25,588380,富国中证科创创业50ETF,0.50%,0.10%,0.97,0.9483,≥ 60日均线,,0.0549,0.0646,-0.0194,
2026-02-25,510350,工银瑞信沪深300ETF,0.15%,0.05%,4.943,4.8442,≥ 60日均线,,0.128,0.1449,-0.0338,
2026-02-25,560780,广发中证半导体材料设备主题ETF,0.50%,0.10%,2.125,1.8425,≥ 60日均线,,0.1866,0.164,0.0453,
2026-02-25,510360,广发沪深300ETF,0.50%,0.10%,1.801,1.7658,≥ 60日均线,,0.045,0.051,-0.012,
2026-02-25,561980,招商中证半导体产业ETF,0.50%,0.10%,2.399,2.1683,≥ 60日均线,,0.1973,0.1873,0.02,
2026-02-25,512020,鹏华中证A500ETF,0.15%,0.05%,1.327,1.2716,≥ 60日均线,,0.0472,0.0473,-0.0001,
2026-02-25,560510,泰康中证A500ETF,0.15%,0.05%,1.234,1.1829,≥ 60日均线,,0.0421,0.0419,0.0003,绿转红
2026-02-25,512290,国泰中证生物医药ETF,0.50%,0.10%,1.011,1.0313,< 60日均线,,-0.0123,-0.0042,-0.0163,
2026-02-25,516510,易方达中证云计算与大数据主题ETF,0.15%,0.05%,1.83,1.7611,≥ 60日均线,,0.1167,0.114,0.0054,
2026-02-25,588180,国联安上证科创板50成份ETF,0.30%,0.05%,0.954,0.9137,≥ 60日均线,,0.046,0.0478,-0.0036,
2026-02-25,515660,国联安沪深300ETF,0.30%,0.05%,5.85,5.7527,≥ 60日均线,,0.146,0.167,-0.042,
2026-02-25,560080,汇添富中证中药ETF,0.50%,0.10%,1.061,1.0657,< 60日均线,,-0.0072,-0.0054,-0.0037,
2026-02-25,159790,华夏中证内地低碳经济主题ETF,0.50%,0.10%,0.81,0.7811,≥ 60日均线,,0.0345,0.0393,-0.0097,
2026-02-25,159227,华夏国证航天航空行业ETF,0.50%,0.10%,1.504,1.3537,≥ 60日均线,,0.1014,0.0823,0.0382,
2026-02-25,560770,招商中证机器人ETF,0.50%,0.10%,1.064,1.0063,≥ 60日均线,,,,,
2026-02-25,515000,华宝中证科技龙头ETF,0.50%,0.10%,1.058,1.0148,≥ 60日均线,,-0.0453,-0.0649,0.0392,
2026-02-25,512930,平安人工智能ETF,0.15%,0.05%,2.271,2.2235,≥ 60日均线,,0.138,0.1525,-0.0291,
2026-02-25,561380,国泰恒生A股电网设备ETF,0.50%,0.10%,2.073,1.7543,≥ 60日均线,,0.1819,0.1581,0.0476,
2026-02-25,515650,富国中证消费50ETF,0.50%,0.10%,1.169,1.1848,< 60日均线,,-0.003,0.0005,-0.007,
2026-02-25,516010,国泰中证动漫游戏ETF,0.50%,0.10%,1.528,1.499,≥ 60日均线,,0.0611,0.0581,0.006,
2026-02-25,159382,南方创业板人工智能ETF,0.50%,0.10%,2.421,2.1849,≥ 60日均线,,0.2304,0.2163,0.0281,
2026-02-25,159998,天弘中证计算机ETF,0.50%,0.10%,1.085,1.0482,≥ 60日均线,,0.0302,0.0274,0.0057,
2026-02-25,516550,嘉实中证大农业ETF,,,0.81,0.7712,≥ 60日均线,,0.0241,0.0232,0.0018,绿转红
2026-02-25,159673,鹏华沪深300ETF,0.15%,0.05%,1.297,1.2712,≥ 60日均线,,0.0324,0.0368,-0.0088,
2026-02-25,512670,鹏华中证国防ETF,0.30%,0.10%,1.032,0.918,≥ 60日均线,,0.0631,0.049,0.0282,
2026-02-25,517300,国寿安保中证沪港深300ETF,0.50%,0.10%,0.951,0.9465,≥ 60日均线,,0.0193,0.0239,-0.0092,
2026-02-25,159820,天弘中证500ETF,0.50%,0.10%,1.451,1.3165,≥ 60日均线,,0.0832,0.0722,0.0221,
2026-02-25,159981,建信能源化工期货ETF,0.50%,0.10%,1.301,1.2581,≥ 60日均线,,-0.0018,-0.012,0.0204,
2026-02-25,159110,万家深证AAA科技创新公司债ETF,0.15%,0.05%,100.837,100.3239,≥ 60日均线,,,,,
2026-02-25,159745,国泰中证全指建筑材料ETF,0.50%,0.10%,0.757,0.6811,≥ 60日均线,,0.0279,0.0204,0.0151,
2026-02-25,159357,博时中证A500ETF,0.15%,0.05%,1.32,1.2623,≥ 60日均线,,0.0472,0.0469,0.0007,绿转红
2026-02-25,560090,汇添富中证全指证券公司ETF,0.50%,0.10%,1.264,1.2915,< 60日均线,,-0.0029,0.006,-0.0178,
2026-02-25,159828,国泰中证医疗ETF,0.50%,0.10%,0.442,0.4412,≥ 60日均线,上穿60日均线,0.0004,0.0014,-0.002,
2026-02-25,589130,易方达上证科创板芯片ETF,0.50%,0.10%,,,,,,,,
2026-02-25,159629,富国中证1000ETF,0.15%,0.05%,3.462,3.2081,≥ 60日均线,,0.1525,0.1365,0.0319,
2026-02-25,561330,国泰中证有色金属矿业主题ETF,0.50%,0.10%,2.385,2.0249,≥ 60日均线,,0.2433,0.2156,0.0554,
2026-02-25,159623,博时成渝经济圈ETF,0.15%,0.05%,1.058,1.0317,≥ 60日均线,,0.0284,0.0334,-0.0099,
2026-02-25,561160,富国中证电池主题ETF,0.50%,0.10%,0.855,0.8306,≥ 60日均线,,0.0478,0.0593,-0.0231,
2026-02-25,159876,华宝有色金属ETF,0.50%,0.10%,1.216,1.0426,≥ 60日均线,,0.0593,0.0275,0.0635,
2026-02-25,159649,华安中债1-5年国开债ETF,0.15%,0.05%,109.027,108.6878,≥ 60日均线,,0.2407,0.2174,0.0467,
2026-02-25,159595,大成中证A50ETF,0.15%,0.05%,1.355,1.3395,≥ 60日均线,,0.0255,0.0309,-0.0108,
2026-02-25,588760,广发上证科创板人工智能ETF,0.50%,0.10%,0.851,0.788,≥ 60日均线,,0.04,0.0306,0.0187,
2026-02-25,563390,华泰柏瑞中证全指自由现金流ETF,0.50%,0.10%,1.391,1.2955,≥ 60日均线,,0.0607,0.0551,0.0113,
2026-02-25,159985,华夏饲料豆粕期货ETF,0.50%,0.10%,2.02,1.9722,≥ 60日均线,,0.0088,0.0047,0.0083,
2026-02-25,510510,广发中证500ETF,0.50%,0.10%,2.716,2.4659,≥ 60日均线,,0.1549,0.1341,0.0416,
2026-02-25,510720,国泰上证国有企业红利ETF,0.50%,0.10%,0.999,0.9736,≥ 60日均线,,0.0012,-0.0003,0.0028,绿转红
2026-02-25,159732,华夏国证消费电子主题ETF,0.50%,0.10%,1.193,1.127,≥ 60日均线,,0.0541,0.0565,-0.0048,
2026-02-25,159929,汇添富中证医药卫生ETF,0.50%,0.10%,1.362,1.3759,< 60日均线,,-0.0114,-0.004,-0.0147,
2026-02-25,560280,广发中证工程机械主题ETF,0.50%,0.10%,1.906,1.6573,≥ 60日均线,,0.1024,0.0802,0.0444,
2026-02-25,560050,汇添富MSCI中国A50互联互通ETF,0.50%,0.10%,1.043,1.0493,< 60日均线,,0.0271,0.0357,-0.0174,
2026-02-25,159857,天弘中证光伏产业ETF,0.50%,0.10%,0.953,0.8658,≥ 60日均线,,0.061,0.0563,0.0094,
2026-02-25,159133,天弘中证细分化工产业主题ETF,0.50%,0.10%,,,,,,,,
2026-02-25,159994,银华中证5G通信主题ETF,0.50%,0.10%,0.982,1.7336,< 60日均线,,0.0149,0.1231,-0.2164,
2026-02-25,512570,易方达中证全指证券公司ETF,0.50%,0.10%,1.182,1.2076,< 60日均线,,-0.0014,0.007,-0.0168,
2026-02-25,159925,南方沪深300ETF,0.15%,0.05%,4.774,4.6744,≥ 60日均线,,0.0987,0.1129,-0.0285,
2026-02-25,516080,易方达中证创新药产业ETF,0.15%,0.05%,0.66,0.6773,< 60日均线,,-0.0048,0.0021,-0.0138,
2026-02-25,561360,国泰中证油气产业ETF,0.50%,0.10%,1.559,1.2883,≥ 60日均线,,0.1007,0.0704,0.0606,
2026-02-25,563000,易方达MSCI中国A50互联互通ETF,0.15%,0.05%,1.06,1.0649,< 60日均线,,0.0288,0.0375,-0.0175,
2026-02-25,159971,富国创业板ETF,0.15%,0.05%,1.164,1.228,< 60日均线,,-0.1828,-0.1406,-0.0844,
2026-02-25,516310,易方达中证银行ETF,0.15%,0.05%,1.277,1.3307,< 60日均线,,-0.0154,-0.0055,-0.0198,
2026-02-25,563530,易方达中证卫星产业ETF,0.50%,0.10%,1.567,1.4001,≥ 60日均线,,,,,
2026-02-25,159980,大成有色金属期货ETF,0.60%,0.10%,2.141,2.015,≥ 60日均线,,0.0989,0.0862,0.0254,
2026-02-25,511160,国债ETF东财,0.15%,0.05%,101.283,101.049,≥ 60日均线,,0.2221,0.2106,0.023,
2026-02-25,159272,富国国证机器人产业ETF,0.50%,0.10%,0.955,0.9216,≥ 60日均线,,,,,
2026-02-25,588060,广发上证科创板50成份ETF,0.50%,0.10%,0.938,0.8989,≥ 60日均线,,0.0445,0.0464,-0.0038,
2026-02-25,511260,国泰上证10年期国债ETF,0.15%,0.05%,135.031,134.6622,≥ 60日均线,,-0.1217,-0.2095,0.1757,
2026-02-25,588890,南方上证科创板芯片ETF,0.50%,0.10%,3.025,2.7861,≥ 60日均线,,0.2151,0.2091,0.012,
2026-02-26,159792,富国中证港股通互联网ETF,0.50%,0.10%,0.774,0.8776,< 60日均线,,-0.0228,-0.0088,-0.028,
2026-02-26,517520,永赢中证沪深港黄金产业股票ETF,0.50%,0.10%,2.615,2.2765,≥ 60日均线,,0.2374,0.1992,0.0764,
2026-02-26,512400,南方中证申万有色金属ETF,0.50%,0.10%,2.329,2.0272,≥ 60日均线,,0.2252,0.2018,0.047,
2026-02-26,516550,嘉实中证大农业ETF,,,0.814,0.7724,≥ 60日均线,,0.0244,0.0233,0.0023,绿转红
2026-02-26,588300,招商中证科创创业50ETF,0.50%,0.10%,0.987,0.9583,≥ 60日均线,,0.0564,0.0654,-0.018,
2026-02-26,511380,博时可转债ETF,0.15%,0.05%,14.591,14.0159,≥ 60日均线,,0.4432,0.3894,0.1076,
2026-02-26,159636,工银瑞信国证港股通科技30ETF,0.45%,0.07%,0.608,0.7739,< 60日均线,,-0.1982,-0.1606,-0.0753,
2026-02-26,510310,易方达沪深300发起式ETF,0.15%,0.05%,4.581,4.5504,≥ 60日均线,,0.0918,0.1179,-0.0522,
2026-02-26,159361,易方达中证A500ETF,0.15%,0.05%,1.285,1.2323,≥ 60日均线,,0.0468,0.047,-0.0004,
2026-02-26,588200,嘉实上证科创板芯片ETF,0.50%,0.10%,2.727,2.4888,≥ 60日均线,,0.1932,0.1857,0.0151,
2026-02-26,512880,国泰中证全指证券公司ETF,0.50%,0.10%,1.166,1.2032,< 60日均线,,-0.0032,0.0057,-0.0179,
2026-02-26,159352,南方中证A500ETF,0.15%,0.05%,1.311,1.2592,≥ 60日均线,,0.0464,0.0464,0.0001,绿转红
2026-02-26,512050,华夏中证A500ETF,0.15%,0.05%,1.254,1.2037,≥ 60日均线,,0.0449,0.0451,-0.0004,
2026-02-26,588100,嘉实上证科创板新一代信息技术ETF,0.50%,0.10%,,,,,,,,
2026-02-26,510300,华泰柏瑞沪深300ETF,0.15%,0.05%,4.735,4.7316,≥ 60日均线,,0.0864,0.1165,-0.0602,
2026-02-26,159600,嘉实中证AAA科技创新公司债ETF,0.15%,0.05%,100.222,99.92,≥ 60日均线,,,,,
2026-02-26,511360,海富通中证短融ETF,0.15%,0.05%,113.064,112.8455,≥ 60日均线,,0.2322,0.2307,0.0029,
2026-02-26,510050,华夏上证50ETF,0.15%,0.05%,3.115,3.1366,< 60日均线,,0.0385,0.054,-0.0311,
2026-02-26,510330,华夏沪深300ETF,0.15%,0.05%,4.927,4.8471,≥ 60日均线,,0.1182,0.1343,-0.0323,
2026-02-26,512100,南方中证1000ETF,0.15%,0.05%,3.396,3.1619,≥ 60日均线,,0.1429,0.1304,0.025,
2026-02-26,563800,广发中证A500ETF,0.15%,0.05%,1.257,1.2065,≥ 60日均线,,0.0451,0.0453,-0.0004,
2026-02-26,159995,华夏国证半导体芯片ETF,0.50%,0.10%,1.977,1.8292,≥ 60日均线,,0.1214,0.1168,0.0092,
2026-02-26,515050,华夏中证5G通信主题ETF,0.50%,0.10%,2.463,2.2681,≥ 60日均线,,0.1915,0.2013,-0.0196,
2026-02-26,588080,易方达上证科创板50ETF,0.15%,0.05%,1.516,1.442,≥ 60日均线,,0.0715,0.0733,-0.0037,
2026-02-26,513090,易方达中证香港证券投资主题ETF,0.15%,0.05%,1.985,2.0758,< 60日均线,,-0.0001,0.0262,-0.0527,
2026-02-26,562500,华夏中证机器人ETF,0.50%,0.10%,1.083,1.0247,≥ 60日均线,,0.0361,0.0319,0.0084,
2026-02-26,511030,平安中债债利差因子ETF,0.15%,0.05%,107.032,106.7698,≥ 60日均线,,2.3989,3.341,-1.8841,
2026-02-26,159870,鹏华中证细分化工产业ETF,0.50%,0.10%,0.956,0.8353,≥ 60日均线,,0.07,0.059,0.0219,
2026-02-26,511090,鹏扬中债-30年期国债ETF,0.15%,0.05%,114.992,114.9135,≥ 60日均线,,-1.4985,-1.659,0.321,
2026-02-26,159915,易方达创业板ETF,0.15%,0.05%,3.336,3.2242,≥ 60日均线,,0.1752,0.1957,-0.041,
2026-02-26,159819,易方达中证人工智能主题ETF,0.15%,0.05%,1.619,1.5625,≥ 60日均线,,0.0994,0.1077,-0.0167,
2026-02-26,159206,永赢国证商用卫星ETF,0.50%,0.10%,,,,,,,,
2026-02-26,563360,华泰柏瑞中证A500ETF,0.15%,0.05%,1.332,1.2788,≥ 60日均线,,0.0478,0.048,-0.0004,
2026-02-26,551030,鹏华上证AAA科创债ETF,0.15%,0.05%,100.3,99.9077,≥ 60日均线,,,,,
2026-02-26,159516,国泰中证半导体材料设备主题ETF,0.50%,0.10%,1.947,1.683,≥ 60日均线,,0.1697,0.1479,0.0435,
2026-02-26,159112,科创债ETF银华,0.15%,0.05%,100.674,100.2793,≥ 60日均线,,,,,
2026-02-26,159949,华安创业板50ETF,0.50%,0.10%,1.571,1.531,≥ 60日均线,,0.0849,0.099,-0.0283,
2026-02-26,512070,易方达沪深300非银ETF,0.50%,0.10%,0.877,0.9099,< 60日均线,,0.0135,0.0192,-0.0114,
2026-02-26,510180,华安上证180ETF,0.15%,0.05%,4.199,4.1233,≥ 60日均线,,0.0799,0.0879,-0.016,
2026-02-26,511220,海富通上证城投债ETF,0.15%,0.05%,10.261,10.2174,≥ 60日均线,,0.0064,-0.005,0.0229,
2026-02-26,551580,泰康中证AAA科技创新公司债ETF,0.15%,0.05%,100.664,100.4037,≥ 60日均线,,,,,
2026-02-26,513980,景顺长城中证港股通科技ETF,0.50%,0.10%,0.67,0.7318,< 60日均线,,-0.0153,-0.0045,-0.0216,
2026-02-26,159928,汇添富中证主要消费ETF,0.50%,0.10%,0.771,0.7954,< 60日均线,,-0.0137,-0.0097,-0.008,
2026-02-26,511110,易方达上证基准做市公司债ETF,0.15%,0.05%,101.358,100.9327,≥ 60日均线,,0.1963,0.1363,0.1201,
2026-02-26,516020,华宝化工ETF,0.50%,0.10%,1.017,0.8873,≥ 60日均线,,0.0751,0.0634,0.0233,
2026-02-26,512480,国联安中证半导体ETF,0.50%,0.10%,1.699,1.5495,≥ 60日均线,,0.1111,0.1033,0.0155,
2026-02-26,551900,招商中证AAA科技创新公司债ETF,0.15%,0.05%,100.174,99.7695,≥ 60日均线,,,,,
2026-02-26,511070,南方上证基准做市公司债ETF,0.15%,0.05%,101.036,100.6262,≥ 60日均线,,0.1437,0.0866,0.1143,
2026-02-26,159326,华夏中证电网设备主题ETF,0.50%,0.10%,1.978,1.607,≥ 60日均线,,0.1566,0.1218,0.0696,
2026-02-26,159530,易方达国证机器人产业ETF,0.50%,0.10%,1.583,1.5435,≥ 60日均线,,0.0458,0.0469,-0.0022,红转绿
2026-02-26,512500,华夏中证500ETF,0.15%,0.05%,4.774,4.3381,≥ 60日均线,,0.2718,0.235,0.0736,
2026-02-26,516650,华夏细分有色金属产业主题ETF,0.50%,0.10%,2.274,1.9891,≥ 60日均线,,0.2203,0.1989,0.0428,
2026-02-26,159852,嘉实中证软件服务ETF,0.50%,0.10%,0.902,0.9058,< 60日均线,,0.0166,0.0168,-0.0004,红转绿
2026-02-26,512690,鹏华中证酒ETF,0.50%,0.10%,0.525,0.5492,< 60日均线,,-0.0147,-0.0122,-0.005,
2026-02-26,515180,易方达中证红利ETF,0.15%,0.05%,1.439,1.3884,≥ 60日均线,,0.0052,0.0006,0.0092,
2026-02-26,159562,华夏中证沪深港黄金产业股票ETF,0.15%,0.05%,2.822,2.4772,≥ 60日均线,,0.2533,0.2149,0.0768,
2026-02-26,159992,银华中证创新药产业ETF,0.50%,0.05%,0.821,0.8578,< 60日均线,,-0.0095,0.0001,-0.0192,
2026-02-26,551500,易方达中证AAA科技创新公司债ETF,0.15%,0.05%,100.55,100.1322,≥ 60日均线,,,,,
2026-02-26,515880,国泰中证全指通信设备ETF,0.50%,0.10%,1.112,2.6301,< 60日均线,,-0.106,0.1587,-0.5294,
2026-02-26,159845,华夏中证1000ETF,0.15%,0.05%,3.498,3.2322,≥ 60日均线,,0.1558,0.1384,0.0347,
2026-02-26,511260,国泰上证10年期国债ETF,0.15%,0.05%,134.851,134.6556,≥ 60日均线,,-0.136,-0.2124,0.1528,
2026-02-26,511200,华夏上证基准做市公司债ETF,0.15%,0.05%,101.327,100.9179,≥ 60日均线,,0.162,0.1071,0.1098,
2026-02-26,159922,嘉实中证500ETF,0.15%,0.05%,3.429,3.1219,≥ 60日均线,,0.1599,0.1234,0.0731,
2026-02-26,512890,华泰柏瑞中证红利低波ETF,0.50%,0.10%,1.168,1.1736,< 60日均线,,-0.002,0.0011,-0.0062,
2026-02-26,510880,华泰柏瑞上证红利ETF,0.50%,0.10%,3.195,3.1732,≥ 60日均线,,-0.0097,-0.0024,-0.0146,
2026-02-26,560860,万家中证工业有色金属主题ETF,0.50%,0.10%,1.986,1.6842,≥ 60日均线,,0.2031,0.1781,0.0501,
2026-02-26,512170,华宝中证医疗ETF,0.50%,0.10%,0.352,0.3553,< 60日均线,下穿60日均线,-0.0004,0.0007,-0.0021,
2026-02-26,551520,汇添富中证AAA科创债ETF,0.15%,0.05%,100.388,100.0922,≥ 60日均线,,,,,
2026-02-26,588170,华夏上证科创板半导体材料设备主题ETF,0.50%,0.10%,1.904,1.6332,≥ 60日均线,,0.1644,0.143,0.0429,
2026-02-26,511130,博时上证30年期国债ETF,0.15%,0.05%,104.915,104.8186,≥ 60日均线,,-1.0105,-1.182,0.3429,
2026-02-26,515070,华夏中证人工智能主题ETF,0.50%,0.10%,2.053,1.9836,≥ 60日均线,,0.1258,0.1363,-0.021,
2026-02-26,551800,国泰中证AAA科技创新公司债ETF,0.15%,0.05%,100.56,100.2578,≥ 60日均线,,,,,
2026-02-26,512800,华宝中证银行ETF,0.50%,0.10%,0.772,0.8051,< 60日均线,,-0.0686,-0.084,0.0309,
2026-02-26,512980,广发中证传媒ETF,0.50%,0.10%,1.155,1.0907,≥ 60日均线,,0.0704,0.0576,0.0256,
2026-02-26,511180,海富通上证投资级可转债ETF,0.25%,0.05%,13.349,12.9607,≥ 60日均线,,0.3188,0.2842,0.0691,
2026-02-26,159201,华夏国证自由现金流ETF,0.15%,0.05%,1.359,1.2462,≥ 60日均线,,0.0608,0.0519,0.0178,
2026-02-26,159869,华夏中证动漫游戏ETF,0.50%,0.10%,1.513,1.5115,≥ 60日均线,,0.0595,0.0582,0.0027,
2026-02-26,563220,富国中证A500ETF,0.15%,0.05%,1.31,1.257,≥ 60日均线,,0.0473,0.0475,-0.0002,
2026-02-26,159397,广发深证基准做市信用债ETF,0.15%,0.05%,101.502,101.0538,≥ 60日均线,,0.2139,0.1531,0.1215,
2026-02-26,511520,富国中债7-10年政策性金融债ETF,0.15%,0.05%,115.568,115.0277,≥ 60日均线,,0.1918,0.1045,0.1747,
2026-02-26,159200,富国中证AAA科技创新公司债ETF,0.15%,0.05%,100.589,100.2047,≥ 60日均线,,,,,
2026-02-26,159952,广发创业板ETF,0.15%,0.05%,2.027,1.9627,≥ 60日均线,,0.1052,0.1179,-0.0254,
2026-02-26,159842,银华中证全指证券公司ETF,0.15%,0.05%,1.107,1.1416,< 60日均线,,-0.0027,0.0058,-0.017,
2026-02-26,511100,华夏上证基准做市国债ETF,0.15%,0.05%,107.788,107.558,≥ 60日均线,,-0.1492,-0.214,0.1296,
2026-02-26,159841,天弘中证全指证券公司ETF,0.50%,0.10%,1.057,1.0905,< 60日均线,,-0.0031,0.0049,-0.0161,
2026-02-26,159851,华宝中证金融科技主题ETF,0.50%,0.10%,0.838,0.8458,< 60日均线,,-0.0546,-0.0713,0.0334,
2026-02-26,159781,易方达中证科创创业50ETF,0.15%,0.05%,0.958,0.9287,≥ 60日均线,,0.055,0.0638,-0.0175,
2026-02-26,515790,华泰柏瑞中证光伏产业ETF,0.50%,0.10%,1.118,1.0233,≥ 60日均线,,0.0704,0.0653,0.0101,
2026-02-26,159338,国泰中证A500ETF,0.15%,0.05%,1.261,1.2113,≥ 60日均线,,0.0457,0.046,-0.0006,
2026-02-26,159755,广发国证新能源车电池ETF,0.50%,0.10%,1.097,1.0669,≥ 60日均线,,0.0562,0.0672,-0.0221,
2026-02-26,513770,华宝中证港股通互联网ETF,0.50%,0.10%,0.475,0.538,< 60日均线,,-0.0831,-0.0929,0.0195,
2026-02-26,512010,易方达沪深300医药ETF,0.50%,0.10%,0.38,0.3884,< 60日均线,,-0.0049,-0.0023,-0.0054,
2026-02-26,588050,工银瑞信上证科创板50成份ETF,0.30%,0.05%,1.527,1.4541,≥ 60日均线,,0.0733,0.0756,-0.0045,
2026-02-26,515330,天弘沪深300ETF,0.50%,0.10%,1.358,1.3363,≥ 60日均线,,0.0341,0.0391,-0.0099,
2026-02-26,159608,广发中证稀有金属主题ETF,0.50%,0.10%,1.325,1.121,≥ 60日均线,,0.1193,0.1066,0.0252,
2026-02-26,159111,天弘中证AAA科技创新公司债ETF,0.15%,0.05%,,,,,,,,
2026-02-26,512660,国泰中证军工ETF,0.50%,0.10%,1.552,1.3801,≥ 60日均线,,0.0951,0.0766,0.037,
2026-02-26,159700,南方中证AAA科技创新公司债ETF,0.15%,0.05%,100.09,99.7435,≥ 60日均线,,,,,
2026-02-26,515980,华富中证人工智能产业ETF,0.50%,0.10%,0.943,0.9025,≥ 60日均线,,-0.0413,-0.0536,0.0248,
2026-02-26,516150,嘉实中证稀土产业ETF,0.50%,0.10%,2.216,1.9076,≥ 60日均线,,0.1544,0.1397,0.0293,
2026-02-26,510900,易方达恒生国企(QDII-ETF),0.60%,0.15%,1.104,1.1599,< 60日均线,,-0.0051,0.0047,-0.0196,
2026-02-26,551060,中银上证AAA科创债ETF,0.15%,0.05%,100.385,99.9743,≥ 60日均线,,,,,
2026-02-26,159770,天弘中证机器人ETF,0.50%,0.10%,1.121,1.0604,≥ 60日均线,,0.037,0.0327,0.0086,
2026-02-26,515220,国泰中证煤炭ETF,0.50%,0.10%,1.169,1.1002,≥ 60日均线,,0.0106,0.007,0.0073,
2026-02-26,159766,富国中证旅游主题ETF,0.50%,0.10%,0.77,0.7912,< 60日均线,,0.0233,0.025,-0.0033,红转绿
2026-02-26,516160,南方中证新能源ETF,0.15%,0.05%,3.093,2.9327,≥ 60日均线,,0.1848,0.1999,-0.0301,
2026-02-26,515120,广发中证创新药产业ETF,0.50%,0.10%,0.617,0.6432,< 60日均线,,-0.0069,0.0003,-0.0144,
2026-02-26,511120,广发上证AAA科技创新公司债ETF,0.15%,0.05%,100.194,99.8271,≥ 60日均线,,,,,
2026-02-26,159398,天弘深证基准做市信用债ETF,0.15%,0.05%,100.958,100.5009,≥ 60日均线,,0.0934,0.0182,0.1505,
2026-02-26,159113,大成中证AAA科技创新公司债ETF,0.15%,0.05%,100.694,100.3792,≥ 60日均线,,,,,
2026-02-26,159351,嘉实中证A500ETF,0.15%,0.05%,1.268,1.2187,≥ 60日均线,,0.0429,0.0432,-0.0005,
2026-02-26,159816,鹏华0-4年地方政府债ETF,0.15%,0.05%,114.168,113.9943,≥ 60日均线,,0.0488,0.0625,-0.0273,
2026-02-26,159116,科创债ETF工银,0.15%,0.05%,100.79,100.3508,≥ 60日均线,,,,,
2026-02-26,511190,海富通上证基准做市公司债ETF,0.15%,0.05%,100.832,100.323,≥ 60日均线,,0.1188,0.0282,0.1811,
2026-02-26,159796,汇添富中证电池主题ETF,0.15%,0.05%,0.977,0.9727,≥ 60日均线,,0.053,0.068,-0.03,
2026-02-26,512950,华夏中证央企ETF,0.15%,0.05%,1.577,1.4921,≥ 60日均线,,0.0418,0.0353,0.013,
2026-02-26,551000,博时上证AAA科创债ETF,0.15%,0.05%,100.269,99.8253,≥ 60日均线,,,,,
2026-02-26,513160,银华恒生港股通中国科技ETF,0.50%,0.10%,1.097,1.2178,< 60日均线,,-0.0136,0.006,-0.0392,
2026-02-26,159883,永赢中证全指医疗器械ETF,0.50%,0.10%,0.509,0.5114,< 60日均线,下穿60日均线,-0.0012,0.0001,-0.0027,
2026-02-26,159977,天弘创业板ETF,0.15%,0.05%,1.737,1.6828,≥ 60日均线,,-0.0895,-0.1179,0.0569,
2026-02-26,551560,兴业中证AAA科技创新公司债ETF,0.15%,0.05%,100.306,99.9916,≥ 60日均线,,,,,
2026-02-26,515450,南方红利低波50ETF,0.50%,0.10%,1.411,1.4158,< 60日均线,,-0.0064,-0.0047,-0.0034,
2026-02-26,159396,博时深证基准做市信用债ETF,0.15%,0.05%,101.675,101.1518,≥ 60日均线,,0.2266,0.1607,0.1317,
2026-02-26,159980,大成有色金属期货ETF,0.60%,0.10%,2.125,2.0204,≥ 60日均线,,0.0976,0.0859,0.0234,
2026-02-26,159611,广发中证全指电力公用事业ETF,0.50%,0.10%,1.063,1.0301,≥ 60日均线,,0.008,0.0089,-0.0017,
